Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,0,0.9808,0,26,26,26,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,0,1.8394,0,27,27,27,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,0,0.8094,0,28,28,28,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.4639,0,29,29,29,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.6822,0,30,30,30,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.5853,0,31,31,31,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.5122,0,32,32,32,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.7241,0,33,33,33,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.7471,0,34,34,34,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.5469,0,35,35,35,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,1.3283,0,36,36,36,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.9755,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.5148,0,38,38,38,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,0,4.1013,0,39,39,39,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.3,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.6679,0,41,41,41,1,1,OLD,OLD,,,,,,,,
